"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000003",1427.17207975396,1.6542957544729,0.326007672090032,3.21808776673518e-08,2.75840081289317e-06,NA,"protein_coding"
"2","ENSGALG00000000154",630.391504428791,2.2444138660269,0.414271659026902,3.19086978565898e-09,3.61382064650975e-07,NA,"protein_coding"
"3","ENSGALG00000000164",146.115570992321,-2.2099610970465,1.39435884156814,0.00437337345692671,0.0474602424988027,"MYBPHL","protein_coding"
"4","ENSGALG00000000195",969.005611254559,1.50642420197348,0.575485230726202,0.000621415662342969,0.0110849781205471,"SLC23A2","protein_coding"
"5","ENSGALG00000000209",5780.23092498067,1.32559638664034,0.396865465457345,8.79213672072576e-05,0.00235878071800075,"PRNP","protein_coding"
"6","ENSGALG00000000220",4686.81701747331,1.12208664295357,0.436892238456339,0.00130453967829609,0.0192095175141766,NA,"protein_coding"
"7","ENSGALG00000000227",24556.2050753656,1.63823277293207,0.607354329373842,0.000517229215181409,0.00963382230263387,"DPYSL2","protein_coding"
"8","ENSGALG00000000251",49.3387053902368,-1.14712103071531,0.48505703548627,0.00260917784484868,0.0323511213312428,"CD79B","protein_coding"
"9","ENSGALG00000000302",2367.45710107011,-10.0512465392551,1.62229489255949,7.62158421375298e-11,1.2991336727988e-08,"TNNT2","protein_coding"
"10","ENSGALG00000000313",2104.28317402616,-6.66178708818815,1.19154219734428,2.01139173033127e-09,2.57138147343486e-07,NA,"protein_coding"
"11","ENSGALG00000000314",6459.97950506299,2.48928332768884,1.38163057754549,0.00148247832680632,0.0211469330218569,NA,"protein_coding"
"12","ENSGALG00000000317",8858.30346133512,3.6543449597024,0.721123239730583,1.30830579934261e-08,1.26158059222323e-06,"NEFM","protein_coding"
"13","ENSGALG00000000341",1059.23093128041,-0.248696899733236,0.630995754055148,9.82118062381413e-05,0.00255759912078493,"JAC1","protein_coding"
"14","ENSGALG00000000379",550.049876867442,-1.98920218929225,0.971655285781657,0.00236023476440896,0.0299016228599108,"ITGB3","protein_coding"
"15","ENSGALG00000000404",2476.67220887423,0.759396333882673,0.247702417962224,0.00066553056920152,0.0116261163098092,"COPS2","protein_coding"
"16","ENSGALG00000000504",80.9912918157739,-1.67663733883901,0.791129318372585,0.00251954596244937,0.0315879183628032,NA,"protein_coding"
"17","ENSGALG00000000510",2217.71920628407,0.716328929106307,0.238027378788074,0.00088868376529946,0.0144214478247732,"DCAF7","protein_coding"
"18","ENSGALG00000000529",1760.31503777905,-0.878592743630658,0.362845560307586,0.00374837758706339,0.042225548585911,"LIMD2","protein_coding"
"19","ENSGALG00000000557",566.410647673476,-1.54996273054893,0.558636946840683,0.000555667076891289,0.0101701539290027,NA,"protein_coding"
"20","ENSGALG00000000558",2818.33949862424,-2.37095643495881,0.525638593458776,5.46184998995955e-07,3.29173994930598e-05,NA,"protein_coding"
"21","ENSGALG00000000560",691.804495553875,-4.10330700814934,1.03299756546564,4.74288195378644e-06,0.000210068590472824,NA,"protein_coding"
"22","ENSGALG00000000568",97.8144398546508,-1.96860569893463,0.5450212625882,2.60627032859115e-05,0.00088314883122441,NA,"protein_coding"
"23","ENSGALG00000000584",2991.75536566709,-2.2715908576139,0.407206760191399,2.26919826665789e-09,2.83649783332236e-07,NA,"protein_coding"
"24","ENSGALG00000000695",1351.09498246011,0.757918929160694,0.218532133777646,0.000165313802535387,0.00389075372075964,NA,"protein_coding"
