"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000059",32077.1472785455,-0.566797595281436,0.252885886705753,0.0026699090112765,0.0467724869071049,NA,"protein_coding"
"2","ENSGALG00000000109",935.656351876135,-1.06098584420923,0.408673213659926,0.000517551945564116,0.018635781012189,NA,"protein_coding"
"3","ENSGALG00000000273",1373.91712596715,0.80836130151536,0.436103745089115,0.00271634855863431,0.0472386893499726,NA,"protein_coding"
"4","ENSGALG00000000436",953.094127561983,-1.0367336929499,0.434214612385163,0.00089443158581746,0.0265234575465509,NA,"protein_coding"
"5","ENSGALG00000000528",613.49753039847,-0.824931365094435,0.301507446486548,0.000440701149807503,0.0168389600161177,NA,"protein_coding"
"6","ENSGALG00000000558",7139.41342898283,2.03456808708121,0.148300390042174,3.59951126902587e-44,5.14550135907248e-40,NA,"protein_coding"
"7","ENSGALG00000000584",2010.48286951823,-1.03902150209967,0.365317930288591,0.000264087461432608,0.0123774762661611,NA,"protein_coding"
"8","ENSGALG00000000630",40.5889943491576,-1.27511897655192,0.738318362013587,0.00285772891629177,0.048470847278118,"HAS3","protein_coding"
"9","ENSGALG00000000632",172.647814841154,-0.969355545935086,0.331063625815184,0.000213135856364184,0.0108813466668786,"CHTF8","protein_coding"
"10","ENSGALG00000000681",3401.72136870197,0.93010683376879,0.248545951307997,1.08162421545425e-05,0.00157773654693046,"PAK1","protein_coding"
"11","ENSGALG00000000690",569.461240378211,1.55505363487266,0.241102546443365,5.31974496048713e-12,3.03260066956087e-08,NA,"protein_coding"
"12","ENSGALG00000000693",989.577635621655,-0.716969022800647,0.330771865335238,0.00203616980565005,0.04138716021742,NA,"protein_coding"
"13","ENSGALG00000000761",1362.09046920113,0.579944403623066,0.260886092467894,0.00233773612337497,0.0436773897074712,"TSKU","protein_coding"
"14","ENSGALG00000000802",537.608120417922,-0.745166321121729,0.371342214420313,0.00289151935016124,0.0487204108330989,"DHODH","protein_coding"
"15","ENSGALG00000000818",523.17570904186,0.604108897274513,0.262233499858257,0.00180908119733539,0.0390962948018233,NA,"protein_coding"
"16","ENSGALG00000000927",752.59031757513,1.07672976336711,0.331918897551324,5.5486887384339e-05,0.00469340269324927,"ANGPTL2","protein_coding"
"17","ENSGALG00000001171",2056.90556983287,-0.94190279358983,0.361877813897387,0.000562021103373028,0.0195953455432133,NA,"protein_coding"
"18","ENSGALG00000001172",18500.147984294,0.58837827110816,0.204378868681701,0.00040463025370466,0.0159547755384885,"KBP","protein_coding"
"19","ENSGALG00000001235",414.284066179749,-0.835903200120104,0.351445493479788,0.00111055256457033,0.0295516617043682,NA,"protein_coding"
"20","ENSGALG00000001258",3546.15020677612,-0.682629868076919,0.236116056123309,0.000358707241286369,0.0149933333748206,"NUMA1","protein_coding"
"21","ENSGALG00000001282",2471.56551489087,0.681809096250359,0.208294849574293,9.02238998715486e-05,0.00638490420130588,NA,"protein_coding"
"22","ENSGALG00000001289",1220.96673854321,-0.772508079489177,0.282975369414241,0.000484661568426357,0.0179697911616273,NA,"protein_coding"
