"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000003",3327.81697616458,0.726541060696414,0.154238801063037,2.74289014665299e-07,1.30486764885774e-05,NA,"protein_coding"
"2","ENSGALG00000000048",1660.49168216264,-0.948749064177606,0.189540052945774,4.38350084999779e-08,3.17295638348905e-06,NA,"protein_coding"
"3","ENSGALG00000000059",52521.2105931881,-0.576596992771734,0.153450666408263,2.53472995584222e-05,0.000472597690935475,NA,"protein_coding"
"4","ENSGALG00000000067",968.324336690252,-0.389465409749251,0.173079636200703,0.00622172894035514,0.0314978789534458,NA,"protein_coding"
"5","ENSGALG00000000102",549.952619362069,-0.374157709083343,0.158584336715333,0.00517056603592972,0.0274417566592497,NA,"protein_coding"
"6","ENSGALG00000000109",768.659330271141,-0.691843927920204,0.176425471752418,9.71630075735681e-06,0.000212150494561536,NA,"protein_coding"
"7","ENSGALG00000000122",14250.1167256722,-0.500999108161851,0.155120509592305,0.000223618539590883,0.00253130438738224,"RACK1","protein_coding"
"8","ENSGALG00000000137",963.557653225202,-0.518054057832091,0.144169638048527,5.78329286186859e-05,0.000891121097155715,"SNRPE","protein_coding"
"9","ENSGALG00000000142",1545.71045250506,0.360173966803085,0.123000613959873,0.00111218769929922,0.00867373804833502,"CEPT1","protein_coding"
"10","ENSGALG00000000150",9280.62597070835,-0.520906541164315,0.117807799811774,1.80256932162906e-06,5.79888028283905e-05,"RPL9","protein_coding"
"11","ENSGALG00000000195",1853.71004922921,0.999077188598891,0.250708463720109,4.83331436399797e-06,0.000120060446519627,"SLC23A2","protein_coding"
"12","ENSGALG00000000201",883.626660702421,-0.370716886336398,0.133418866119484,0.0016535797489791,0.011636878853818,"PLEKHM1","protein_coding"
"13","ENSGALG00000000208",675.735679551606,0.575382562739713,0.239567270206197,0.00202569578835545,0.0136051445738902,NA,"protein_coding"
"14","ENSGALG00000000226",933.717273738822,-0.467291801215798,0.17703383896665,0.00158196876592104,0.0112734124630932,NA,"protein_coding"
"15","ENSGALG00000000255",1022.42155084042,0.522740631693714,0.249091708595095,0.00491675832905856,0.026516038820986,"MAN2A1","protein_coding"
"16","ENSGALG00000000295",221.414223889091,-1.03351041329825,0.27387341592497,1.05519603228953e-05,0.000225996214337153,NA,"protein_coding"
"17","ENSGALG00000000311",331.940770051535,0.873497572138643,0.203032903088191,1.43648804983496e-06,4.80851987702315e-05,NA,"protein_coding"
"18","ENSGALG00000000317",28968.0856008616,0.752458374135541,0.233783093553667,9.20829270542369e-05,0.00129303208571061,"NEFM","protein_coding"
